Country,Year,fertility,life,population,child_mortality,gdp,region
Italy,1971,2.4290000000000003,71.91,53700117.0,31.9,16680.0,Europe & Central Asia
Italy,1972,2.377,72.19,54074032.0,29.9,17160.0,Europe & Central Asia
Italy,1973,2.315,72.13,54438147.0,27.6,18390.0,Europe & Central Asia
Italy,1974,2.244,72.85,54781374.0,25.3,19085.0,Europe & Central Asia
Italy,1975,2.165,72.76,55095516.0,23.1,18469.0,Europe & Central Asia
Italy,1976,2.079,73.11,55377233.0,21.1,19699.0,Europe & Central Asia
Italy,1977,1.9880000000000002,73.48,55627789.0,19.5,20050.0,Europe & Central Asia
Italy,1978,1.8969999999999998,73.83,55849349.0,18.1,20882.0,Europe & Central Asia
Italy,1979,1.807,74.16,56046086.0,17.0,22146.0,Europe & Central Asia
Italy,1980,1.722,74.12,56221171.0,16.1,22861.0,Europe & Central Asia
Italy,1981,1.6440000000000001,74.51,56376115.0,15.2,23113.0,Europe & Central Asia
Italy,1982,1.5730000000000002,74.98,56510204.0,14.3,23385.0,Europe & Central Asia
Italy,1983,1.51,74.8,56622072.0,13.5,23664.0,Europe & Central Asia
Italy,1984,1.4569999999999999,75.56,56709575.0,12.7,24842.0,Europe & Central Asia
Italy,1985,1.413,75.67,56772141.0,12.0,25646.0,Europe & Central Asia
Italy,1986,1.3780000000000001,76.0,56808914.0,11.3,26242.0,Europe & Central Asia
Italy,1987,1.351,76.42,56823401.0,10.8,27304.0,Europe & Central Asia
Italy,1988,1.33,76.6,56824700.0,10.4,28879.0,Europe & Central Asia
Italy,1989,1.314,77.0,56824792.0,10.0,30152.0,Europe & Central Asia
Italy,1990,1.301,77.06,56832330.0,9.6,30746.0,Europe & Central Asia
Italy,1991,1.288,77.07,56856059.0,9.3,31198.0,Europe & Central Asia
Italy,1992,1.2770000000000001,77.44,56895154.0,8.9,31437.0,Europe & Central Asia
Italy,1993,1.264,77.72,56937520.0,8.5,31149.0,Europe & Central Asia
Italy,1994,1.252,77.93,56965197.0,8.0,31813.0,Europe & Central Asia
Italy,1995,1.24,78.19,56968039.0,7.5,32731.0,Europe & Central Asia
Italy,1996,1.228,78.52,56938342.0,7.0,33143.0,Europe & Central Asia
Italy,1997,1.22,78.82,56888300.0,6.6,33733.0,Europe & Central Asia
Italy,1998,1.215,78.92,56851522.0,6.2,34269.0,Europe & Central Asia
Italy,1999,1.214,79.32,56873677.0,5.9,34798.0,Europe & Central Asia
Italy,2000,1.22,79.73,56986329.0,5.5,36073.0,Europe & Central Asia
Italy,2001,1.23,80.01,57199219.0,5.2,36692.0,Europe & Central Asia
Italy,2002,1.246,80.25,57498867.0,5.0,36729.0,Europe & Central Asia
Italy,2003,1.266,80.33,57864332.0,4.7,36622.0,Europe & Central Asia
Italy,2004,1.29,81.19,58263782.0,4.5,36962.0,Europe & Central Asia
Italy,2005,1.315,81.18,58671206.0,4.4,37130.0,Europe & Central Asia
Italy,2006,1.341,81.59,59082100.0,4.3,37761.0,Europe & Central Asia
Italy,2007,1.367,81.111,59495243.0,4.2,38125.0,Europe & Central Asia
Italy,2008,1.392,81.236,59891479.0,4.1,37475.0,Europe & Central Asia
Italy,2009,1.415,81.752,60248654.0,4.1,35260.0,Europe & Central Asia
Italy,2010,1.435,81.92299999999999,60550848.0,4.0,35753.0,Europe & Central Asia
Italy,2011,1.454,82.083,60788694.0,3.9,35901.0,Europe & Central Asia
Italy,2012,1.4709999999999999,82.235,60964145.0,3.7,34813.0,Europe & Central Asia
Italy,2013,1.4869999999999999,82.385,61087395.0,3.6,33827.0,Europe & Central Asia
Jamaica,1964,5.775,66.282,1734820.0,71.8,5965.0,America
Jamaica,1965,5.815,66.678,1760400.0,69.2,6304.0,America
Jamaica,1966,5.821000000000001,67.04,1783255.0,66.8,6424.0,America
Jamaica,1967,5.79,67.374,1804079.0,64.5,6522.0,America
Jamaica,1968,5.722,67.686,1824153.0,62.3,6734.0,America
Jamaica,1969,5.617000000000001,67.98100000000001,1845371.0,60.0,7132.0,America
Jamaica,1970,5.477,68.259,1869031.0,57.8,7880.0,America
Jamaica,1971,5.305,68.52199999999999,1895729.0,55.5,7769.0,America
Jamaica,1972,5.1080000000000005,68.767,1924871.0,53.3,7862.0,America
Jamaica,1973,4.899,68.995,1955153.0,51.2,8398.0,America
Jamaica,1974,4.685,69.209,1984678.0,49.3,7929.0,America
Jamaica,1975,4.478,69.419,2012156.0,47.6,7782.0,America
Jamaica,1976,4.2860000000000005,69.634,2036770.0,46.0,7196.0,America
Jamaica,1977,4.115,69.857,2059107.0,44.5,6952.0,America
Jamaica,1978,3.965,70.087,2080943.0,43.1,6912.0,America
Jamaica,1979,3.839,70.319,2104823.0,41.9,6688.0,America
Jamaica,1980,3.733,70.542,2132390.0,40.7,6243.0,America
Jamaica,1981,3.6430000000000002,70.741,2164601.0,39.5,6310.0,America
Jamaica,1982,3.5589999999999997,70.904,2200377.0,38.4,6268.0,America
Jamaica,1983,3.477,71.02,2236865.0,37.3,6375.0,America
Jamaica,1984,3.3939999999999997,71.087,2270069.0,36.3,6288.0,America
Jamaica,1985,3.3080000000000003,71.10300000000001,2297232.0,35.3,5969.0,America
Jamaica,1986,3.2239999999999998,71.072,2317284.0,34.3,6041.0,America
Jamaica,1987,3.1430000000000002,71.00399999999999,2331427.0,33.3,6481.0,America
Jamaica,1988,3.07,70.913,2341957.0,32.4,6641.0,America
Jamaica,1989,3.005,70.809,2352279.0,31.5,7056.0,America
Jamaica,1990,2.948,70.702,2364909.0,30.6,7391.0,America
Jamaica,1991,2.8989999999999996,70.598,2380447.0,29.6,7697.0,America
Jamaica,1992,2.855,70.501,2398249.0,28.7,7792.0,America
Jamaica,1993,2.815,70.418,2418080.0,27.8,8463.0,America
Jamaica,1994,2.778,70.355,2439337.0,26.9,8514.0,America
Jamaica,1995,2.7439999999999998,70.315,2461516.0,26.0,8644.0,America
Jamaica,1996,2.7119999999999997,70.29899999999999,2484672.0,25.1,8531.0,America
Jamaica,1997,2.6830000000000003,70.306,2508867.0,24.3,8354.0,America
Jamaica,1998,2.655,70.336,2533550.0,23.4,8086.0,America
Jamaica,1999,2.6289999999999996,70.391,2558003.0,22.7,8115.0,America
Jamaica,2000,2.603,70.479,2581648.0,22.0,8139.0,America
Jamaica,2001,2.5780000000000003,70.60600000000001,2604321.0,21.4,8197.0,America
Jamaica,2002,2.552,70.774,2625968.0,20.9,8349.0,America
Jamaica,2003,2.525,70.98100000000001,2646269.0,20.4,8500.0,America
Jamaica,2004,2.498,71.221,2664897.0,20.0,8651.0,America
Jamaica,2005,2.47,71.488,2681653.0,19.7,8803.0,America
Jamaica,2006,2.4419999999999997,71.775,2696334.0,19.5,8954.0,America
Jamaica,2007,2.414,72.069,2709042.0,19.2,9047.0,America
Jamaica,2008,2.387,72.36,2720282.0,18.9,8951.0,America
Jamaica,2009,2.36,72.638,2730774.0,18.5,8526.0,America
Jamaica,2010,2.334,72.89699999999999,2741052.0,18.1,8370.0,America
Jamaica,2011,2.309,73.12899999999999,2751273.0,17.6,8485.0,America
Jamaica,2012,2.2840000000000003,73.33800000000001,2761331.0,17.2,8521.0,America
Jamaica,2013,2.26,73.525,2771179.0,16.7,8607.0,America
Japan,1964,1.97,70.28,96253698.0,27.0,6741.0,East Asia & Pacific
Japan,1965,1.98,70.33,97342773.0,24.6,7048.0,East Asia & Pacific
Japan,1966,1.9969999999999999,71.14,98495891.0,22.6,7724.0,East Asia & Pacific
Japan,1967,2.02,71.43,99712724.0,21.0,8454.0,East Asia & Pacific
Japan,1968,2.048,71.75,100990902.0,19.6,9439.0,East Asia & Pacific
Japan,1969,2.077,71.98,102326089.0,18.5,10548.0,East Asia & Pacific
Japan,1970,2.101,72.07,103710287.0,17.5,14203.0,East Asia & Pacific
Japan,1971,2.113,72.89,105145914.0,16.5,14673.0,East Asia & Pacific
Japan,1972,2.109,73.42,106619818.0,15.7,15694.0,East Asia & Pacific
Japan,1973,2.0869999999999997,73.48,108089192.0,14.9,16731.0,East Asia & Pacific
Japan,1974,2.048,73.91,109498615.0,14.1,16320.0,East Asia & Pacific
Japan,1975,1.9969999999999999,74.41,110808090.0,13.3,16632.0,East Asia & Pacific
Japan,1976,1.94,74.81,111996339.0,12.5,17117.0,East Asia & Pacific
Japan,1977,1.885,75.38,113071149.0,11.8,17705.0,East Asia & Pacific
Japan,1978,1.838,75.7,114057650.0,11.1,18484.0,East Asia & Pacific
Japan,1979,1.8019999999999998,76.21,114996088.0,10.5,19346.0,East Asia & Pacific
Japan,1980,1.777,76.19,115914688.0,9.9,19741.0,East Asia & Pacific
Japan,1981,1.761,76.6,116823958.0,9.3,20413.0,East Asia & Pacific
Japan,1982,1.751,77.11,117711145.0,8.8,20951.0,East Asia & Pacific
Japan,1983,1.7409999999999999,77.14,118554190.0,8.3,21446.0,East Asia & Pacific
Japan,1984,1.73,77.54,119320901.0,7.9,22268.0,East Asia & Pacific
Japan,1985,1.715,77.84,119990547.0,7.5,23554.0,East Asia & Pacific
Japan,1986,1.695,78.26,120553260.0,7.1,24116.0,East Asia & Pacific
Japan,1987,1.67,78.67,121023579.0,6.8,25018.0,East Asia & Pacific
Japan,1988,1.641,78.58,121434677.0,6.6,26724.0,East Asia & Pacific
Japan,1989,1.607,79.01,121832924.0,6.4,28077.0,East Asia & Pacific
Japan,1990,1.571,79.04,122251184.0,6.3,29550.0,East Asia & Pacific
Japan,1991,1.535,79.31,122703017.0,6.2,30437.0,East Asia & Pacific
Japan,1992,1.499,79.36,123177552.0,6.1,30610.0,East Asia & Pacific
Japan,1993,1.4669999999999999,79.5,123653405.0,6.0,30587.0,East Asia & Pacific
Japan,1994,1.4380000000000002,79.91,124097649.0,5.9,30746.0,East Asia & Pacific
Japan,1995,1.413,79.76,124486744.0,5.7,31224.0,East Asia & Pacific
Japan,1996,1.392,80.46,124814986.0,5.5,31958.0,East Asia & Pacific
Japan,1997,1.3719999999999999,80.69,125091571.0,5.2,32391.0,East Asia & Pacific
Japan,1998,1.354,80.77,125325617.0,5.0,31656.0,East Asia & Pacific
Japan,1999,1.337,80.75,125531619.0,4.7,31535.0,East Asia & Pacific
Japan,2000,1.3219999999999998,81.35,125720310.0,4.5,32193.0,East Asia & Pacific
Japan,2001,1.31,81.7,125893623.0,4.3,32230.0,East Asia & Pacific
Japan,2002,1.3030000000000002,82.0,126048366.0,4.1,32248.0,East Asia & Pacific
Japan,2003,1.3,82.07,126184149.0,4.0,32721.0,East Asia & Pacific
Japan,2004,1.301,82.36,126299414.0,3.9,33483.0,East Asia & Pacific
Japan,2005,1.307,82.27,126392944.0,3.7,33916.0,East Asia & Pacific
Japan,2006,1.317,82.68,126464789.0,3.6,34468.0,East Asia & Pacific
Japan,2007,1.329,82.87,126515486.0,3.5,35183.0,East Asia & Pacific
Japan,2008,1.3430000000000002,82.81,126544640.0,3.4,34800.0,East Asia & Pacific
Japan,2009,1.359,82.932,126551705.0,3.3,32880.0,East Asia & Pacific
Japan,2010,1.374,83.09200000000001,126535920.0,3.2,34404.0,East Asia & Pacific
Japan,2011,1.389,83.255,126497241.0,3.4,34316.0,East Asia & Pacific
Japan,2012,1.405,83.41799999999999,126434653.0,3.0,34988.0,East Asia & Pacific
Japan,2013,1.419,83.58,126345235.0,2.9,35614.0,East Asia & Pacific
Jordan,1964,8.033999999999999,55.765,1059627.0,123.8,5556.0,Middle East & North Africa
Jordan,1965,8.057,56.526,1129219.0,117.1,5937.0,Middle East & North Africa
Jordan,1966,8.052999999999999,57.278999999999996,1220890.0,110.9,5855.0,Middle East & North Africa
Jordan,1967,8.033,58.022,1330877.0,105.1,5711.0,Middle East & North Africa
Jordan,1968,8.004,58.751999999999995,1449985.0,99.7,4994.0,Middle East & North Africa
Jordan,1969,7.968,59.468,1565143.0,94.7,5182.0,Middle East & North Africa
Jordan,1970,7.926,60.17100000000001,1666920.0,90.1,4478.0,Middle East & North Africa
Jordan,1971,7.876,60.864,1752689.0,85.7,4421.0,Middle East & North Africa
Jordan,1972,7.818,61.545,1825322.0,81.6,4401.0,Middle East & North Africa
Jordan,1973,7.75,62.215,1887681.0,77.7,4462.0,Middle East & North Africa
Jordan,1974,7.675,62.869,1944733.0,74.1,4681.0,Middle East & North Africa
Jordan,1975,7.598,63.501999999999995,2000538.0,70.6,4824.0,Middle East & North Africa
Jordan,1976,7.523,64.108,2055198.0,67.3,5781.0,Middle East & North Africa
Jordan,1977,7.455,64.683,2108538.0,64.2,5941.0,Middle East & North Africa
Jordan,1978,7.391,65.223,2164159.0,61.3,6939.0,Middle East & North Africa
Jordan,1979,7.329,65.73,2226485.0,58.5,7313.0,Middle East & North Africa
Jordan,1980,7.2620000000000005,66.206,2298691.0,55.9,8357.0,Middle East & North Africa
Jordan,1981,7.178,66.655,2383227.0,53.4,8397.0,Middle East & North Africa
Jordan,1982,7.071000000000001,67.084,2479683.0,51.0,8657.0,Middle East & North Africa
Jordan,1983,6.935,67.498,2584859.0,48.7,8493.0,Middle East & North Africa
Jordan,1984,6.771,67.89699999999999,2693837.0,46.6,8884.0,Middle East & North Africa
Jordan,1985,6.581,68.281,2803422.0,44.6,8859.0,Middle East & North Africa
Jordan,1986,6.372999999999999,68.646,2910375.0,42.7,9318.0,Middle East & North Africa
Jordan,1987,6.157,68.99,3016540.0,40.9,9244.0,Middle East & North Africa
Jordan,1988,5.943,69.309,3129651.0,39.3,8844.0,Middle East & North Africa
Jordan,1989,5.734,69.602,3260496.0,37.9,7637.0,Middle East & North Africa
Jordan,1990,5.5360000000000005,69.87,3415567.0,36.6,7057.0,Middle East & North Africa
Jordan,1991,5.349,70.111,3599359.0,35.4,6426.0,Middle East & North Africa
Jordan,1992,5.169,70.329,3806045.0,34.3,7242.0,Middle East & North Africa
Jordan,1993,4.997,70.527,4019284.0,33.3,7242.0,Middle East & North Africa
Jordan,1994,4.832,70.71,4216536.0,32.4,7312.0,Middle East & North Africa
Jordan,1995,4.677,70.883,4382005.0,31.5,7516.0,Middle East & North Africa
Jordan,1996,4.531000000000001,71.05,4510082.0,30.7,7443.0,Middle East & North Africa
Jordan,1997,4.395,71.21600000000001,4606717.0,29.9,7481.0,Middle East & North Africa
Jordan,1998,4.269,71.382,4682018.0,29.1,7503.0,Middle East & North Africa
Jordan,1999,4.155,71.551,4751501.0,28.4,7566.0,Middle East & North Africa
Jordan,2000,4.053,71.72399999999999,4827096.0,27.7,7695.0,Middle East & North Africa
Jordan,2001,3.966,71.9,4910056.0,26.9,7903.0,Middle East & North Africa
Jordan,2002,3.8930000000000002,72.07600000000001,4998372.0,26.2,8160.0,Middle East & North Africa
Jordan,2003,3.832,72.25,5096790.0,25.5,8292.0,Middle East & North Africa
Jordan,2004,3.78,72.421,5210369.0,24.8,8788.0,Middle East & North Africa
Jordan,2005,3.734,72.58800000000001,5342002.0,24.1,9293.0,Middle East & North Africa
Jordan,2006,3.6889999999999996,72.753,5495117.0,23.4,9818.0,Middle East & North Africa
Jordan,2007,3.641,72.914,5667443.0,22.7,10386.0,Middle East & North Africa
Jordan,2008,3.5860000000000003,73.074,5848952.0,22.1,10897.0,Middle East & North Africa
Jordan,2009,3.5260000000000002,73.233,6025592.0,21.5,11243.0,Middle East & North Africa
Jordan,2010,3.458,73.39,6187227.0,20.8,11256.0,Middle East & North Africa
Jordan,2011,3.386,73.545,6330169.0,20.2,11292.0,Middle East & North Africa
Jordan,2012,3.3139999999999996,73.7,6457260.0,19.6,11340.0,Middle East & North Africa
Jordan,2013,3.2439999999999998,73.854,6572903.0,19.0,11405.0,Middle East & North Africa
Kazakhstan,1964,4.2010000000000005,60.196000000000005,11577537.0,108.03,9418.0,Europe & Central Asia
Kazakhstan,1965,4.059,60.632,11909001.0,104.3,9836.0,Europe & Central Asia
Kazakhstan,1966,3.918,61.055,12200891.0,100.7,10202.0,Europe & Central Asia
Kazakhstan,1967,3.79,61.461999999999996,12455366.0,97.23,10546.0,Europe & Central Asia
Kazakhstan,1968,3.6830000000000003,61.848,12682452.0,93.88,11059.0,Europe & Central Asia
Kazakhstan,1969,3.6,62.21,12897025.0,90.64,11115.0,Europe & Central Asia
Kazakhstan,1970,3.5380000000000003,62.542,13109992.0,87.52,11864.0,Europe & Central Asia
Kazakhstan,1971,3.489,62.84,13325342.0,84.5,12067.0,Europe & Central Asia
Kazakhstan,1972,3.44,63.107,13540301.0,82.6,12021.0,Europe & Central Asia
Kazakhstan,1973,3.385,63.348,13751019.0,80.8,12914.0,Europe & Central Asia
Kazakhstan,1974,3.32,63.571000000000005,13950987.0,79.3,13052.0,Europe & Central Asia
Kazakhstan,1975,3.2489999999999997,63.785,14136006.0,77.8,12857.0,Europe & Central Asia
Kazakhstan,1976,3.175,64.003,14304947.0,76.4,13224.0,Europe & Central Asia
Kazakhstan,1977,3.1060000000000003,64.234,14461277.0,75.0,13301.0,Europe & Central Asia
Kazakhstan,1978,3.048,64.484,14610810.0,73.6,13402.0,Europe & Central Asia
Kazakhstan,1979,3.003,64.759,14761508.0,72.0,13115.0,Europe & Central Asia
Kazakhstan,1980,2.9739999999999998,65.068,14918991.0,70.2,12914.0,Europe & Central Asia
Kazakhstan,1981,2.965,65.425,15082186.0,68.1,12816.0,Europe & Central Asia
Kazakhstan,1982,2.97,65.818,15248460.0,65.9,12913.0,Europe & Central Asia
Kazakhstan,1983,2.986,66.227,15419454.0,63.6,13100.0,Europe & Central Asia
Kazakhstan,1984,3.0060000000000002,66.626,15596921.0,61.5,13032.0,Europe & Central Asia
Kazakhstan,1985,3.023,66.972,15780002.0,59.4,12922.0,Europe & Central Asia
Kazakhstan,1986,3.028,67.21600000000001,15972358.0,57.5,13222.0,Europe & Central Asia
Kazakhstan,1987,3.015,67.331,16167918.0,55.8,13166.0,Europe & Central Asia
Kazakhstan,1988,2.9789999999999996,67.297,16344294.0,54.4,13225.0,Europe & Central Asia
Kazakhstan,1989,2.92,67.113,16471823.0,53.3,13242.0,Europe & Central Asia
Kazakhstan,1990,2.8369999999999997,66.777,16530000.0,52.6,12729.0,Europe & Central Asia
Kazakhstan,1991,2.7310000000000003,66.297,16513480.0,52.4,11258.0,Europe & Central Asia
Kazakhstan,1992,2.61,65.719,16430903.0,52.7,10669.0,Europe & Central Asia
Kazakhstan,1993,2.483,65.098,16293800.0,52.9,9751.0,Europe & Central Asia
Kazakhstan,1994,2.356,64.485,16120117.0,53.1,8647.0,Europe & Central Asia
Kazakhstan,1995,2.238,63.942,15925853.0,52.7,8079.0,Europe & Central Asia
Kazakhstan,1996,2.133,63.532,15712544.0,51.8,8243.0,Europe & Central Asia
Kazakhstan,1997,2.045,63.281000000000006,15484686.0,50.1,8517.0,Europe & Central Asia
Kazakhstan,1998,1.9780000000000002,63.196999999999996,15265189.0,48.1,8500.0,Europe & Central Asia
Kazakhstan,1999,1.935,63.282,15082372.0,45.9,8813.0,Europe & Central Asia
Kazakhstan,2000,1.922,63.513000000000005,14956694.0,43.6,9706.0,Europe & Central Asia
Kazakhstan,2001,1.944,63.848,14897666.0,41.2,11035.0,Europe & Central Asia
Kazakhstan,2002,1.999,64.22800000000001,14901669.0,39.0,12116.0,Europe & Central Asia
Kazakhstan,2003,2.0780000000000003,64.6,14959072.0,36.8,13198.0,Europe & Central Asia
Kazakhstan,2004,2.176,64.934,15053492.0,34.7,14365.0,Europe & Central Asia
Kazakhstan,2005,2.279,65.215,15171805.0,32.5,15619.0,Europe & Central Asia
Kazakhstan,2006,2.376,65.439,15312333.0,30.3,17109.0,Europe & Central Asia
Kazakhstan,2007,2.455,65.62899999999999,15476093.0,28.1,18419.0,Europe & Central Asia
Kazakhstan,2008,2.51,65.801,15655345.0,25.9,18797.0,Europe & Central Asia
Kazakhstan,2009,2.537,65.96,15841096.0,23.7,18527.0,Europe & Central Asia
Kazakhstan,2010,2.5380000000000003,66.108,16026367.0,21.6,19601.0,Europe & Central Asia
Kazakhstan,2011,2.5180000000000002,66.252,16206750.0,19.6,20772.0,Europe & Central Asia
Kazakhstan,2012,2.487,66.39399999999999,16381297.0,17.9,21506.0,Europe & Central Asia
Kazakhstan,2013,2.455,66.536,16550975.0,16.4,22470.0,Europe & Central Asia
Kenya,1964,8.103,48.841,9200107.0,170.6,1922.0,Sub-Saharan Africa
Kenya,1965,8.119,49.409,9504635.0,165.8,1952.0,Sub-Saharan Africa
Kenya,1966,8.126,49.961999999999996,9822419.0,161.8,2114.0,Sub-Saharan Africa
Kenya,1967,8.125,50.513000000000005,10154382.0,158.3,2133.0,Sub-Saharan Africa
Kenya,1968,8.117,51.073,10502123.0,154.7,2064.0,Sub-Saharan Africa
Kenya,1969,8.103,51.641000000000005,10867576.0,151.1,2124.0,Sub-Saharan Africa
Kenya,1970,8.081,52.217,11252318.0,147.4,1948.0,Sub-Saharan Africa
Kenya,1971,8.051,52.794,11657321.0,143.8,2002.0,Sub-Saharan Africa
Kenya,1972,8.012,53.364,12082989.0,140.1,2029.0,Sub-Saharan Africa
Kenya,1973,7.962999999999999,53.923,12529622.0,136.3,2059.0,Sub-Saharan Africa
Kenya,1974,7.905,54.468,12997274.0,132.3,2082.0,Sub-Saharan Africa
Kenya,1975,7.84,55.01,13486116.0,128.1,2000.0,Sub-Saharan Africa
Kenya,1976,7.769,55.56100000000001,13995982.0,123.8,2004.0,Sub-Saharan Africa
Kenya,1977,7.695,56.123999999999995,14527391.0,119.6,2109.0,Sub-Saharan Africa
Kenya,1978,7.617999999999999,56.698,15081923.0,115.2,2214.0,Sub-Saharan Africa
Kenya,1979,7.537999999999999,57.268,15661593.0,110.9,2212.0,Sub-Saharan Africa
Kenya,1980,7.455,57.818000000000005,16267558.0,107.3,2249.0,Sub-Saharan Africa
Kenya,1981,7.3660000000000005,58.324,16899958.0,103.7,2246.0,Sub-Saharan Africa
Kenya,1982,7.27,58.765,17557466.0,100.4,2242.0,Sub-Saharan Africa
Kenya,1983,7.165,59.122,18237830.0,97.5,2188.0,Sub-Saharan Africa
Kenya,1984,7.0489999999999995,59.383,18937969.0,95.4,2144.0,Sub-Saharan Africa
Kenya,1985,6.917999999999999,59.54600000000001,19655192.0,94.1,2155.0,Sub-Saharan Africa
Kenya,1986,6.769,59.617,20387701.0,93.4,2226.0,Sub-Saharan Africa
Kenya,1987,6.602,59.608999999999995,21134404.0,93.5,2275.0,Sub-Saharan Africa
Kenya,1988,6.422000000000001,59.528999999999996,21894026.0,94.4,2332.0,Sub-Saharan Africa
Kenya,1989,6.231,59.373999999999995,22665447.0,95.8,2359.0,Sub-Saharan Africa
Kenya,1990,6.037000000000001,59.119,23447177.0,97.7,2376.0,Sub-Saharan Africa
Kenya,1991,5.847,58.73,24240108.0,99.8,2332.0,Sub-Saharan Africa
Kenya,1992,5.667999999999999,58.199,25042330.0,102.1,2239.0,Sub-Saharan Africa
Kenya,1993,5.506,57.538999999999994,25846436.0,104.1,2177.0,Sub-Saharan Africa
Kenya,1994,5.3660000000000005,56.783,26642887.0,105.8,2168.0,Sub-Saharan Africa
Kenya,1995,5.251,55.968999999999994,27425720.0,106.9,2199.0,Sub-Saharan Africa
Kenya,1996,5.165,55.144,28191597.0,107.4,2227.0,Sub-Saharan Africa
Kenya,1997,5.102,54.365,28944780.0,107.1,2179.0,Sub-Saharan Africa
Kenya,1998,5.059,53.692,29696410.0,106.2,2194.0,Sub-Saharan Africa
Kenya,1999,5.03,53.173,30462154.0,104.7,2187.0,Sub-Saharan Africa
Kenya,2000,5.012,52.864,31253701.0,102.5,2143.0,Sub-Saharan Africa
Kenya,2001,5.001,52.802,32076186.0,99.7,2166.0,Sub-Saharan Africa
Kenya,2002,4.99,52.98,32927864.0,96.4,2120.0,Sub-Saharan Africa
Kenya,2003,4.976,53.373999999999995,33805301.0,92.7,2124.0,Sub-Saharan Africa
Kenya,2004,4.955,53.966,34702176.0,88.8,2173.0,Sub-Saharan Africa
Kenya,2005,4.923,54.73,35614576.0,84.5,2240.0,Sub-Saharan Africa
Kenya,2006,4.879,55.635,36540948.0,80.4,2319.0,Sub-Saharan Africa
Kenya,2007,4.824,56.626999999999995,37485246.0,76.4,2416.0,Sub-Saharan Africa
Kenya,2008,4.761,57.648,38455418.0,71.0,2358.0,Sub-Saharan Africa
Kenya,2009,4.691,58.648999999999994,39462188.0,67.2,2371.0,Sub-Saharan Africa
Kenya,2010,4.6160000000000005,59.58,40512682.0,63.6,2503.0,Sub-Saharan Africa
Kenya,2011,4.538,60.403,41609728.0,59.8,2585.0,Sub-Saharan Africa
Kenya,2012,4.459,61.115,42749418.0,57.1,2631.0,Sub-Saharan Africa
Kenya,2013,4.382,61.716,43923719.0,54.5,2706.0,Sub-Saharan Africa
Kiribati,1964,7.2010000000000005,48.716,36801.0,173.5,2639.0,East Asia & Pacific
Kiribati,1965,7.221,49.167,37895.0,167.0,2716.0,East Asia & Pacific
Kiribati,1966,7.165,49.618,39071.0,160.7,2796.0,East Asia & Pacific
Kiribati,1967,7.013,50.068999999999996,40314.0,154.8,2877.0,East Asia & Pacific
Kiribati,1968,6.763,50.521,41574.0,149.5,2961.0,East Asia & Pacific
Kiribati,1969,6.431,50.971000000000004,42782.0,144.4,3047.0,East Asia & Pacific
Kiribati,1970,6.051,51.422,43891.0,140.0,3136.0,East Asia & Pacific
Kiribati,1971,5.6739999999999995,51.873000000000005,44881.0,136.0,2998.0,East Asia & Pacific
Kiribati,1972,5.346,52.324,45777.0,132.5,3295.0,East Asia & Pacific
Kiribati,1973,5.103,52.775,46629.0,129.8,3913.0,East Asia & Pacific
Kiribati,1974,4.957,53.226000000000006,47515.0,127.7,5582.0,East Asia & Pacific
Kiribati,1975,4.904,53.675,48491.0,126.0,5764.0,East Asia & Pacific
Kiribati,1976,4.925,54.121,49573.0,124.8,4131.0,East Asia & Pacific
Kiribati,1977,4.978,54.563,50750.0,124.0,3850.0,East Asia & Pacific
Kiribati,1978,5.029,55.003,52015.0,123.3,3798.0,East Asia & Pacific
Kiribati,1979,5.064,55.443999999999996,53350.0,122.9,3275.0,East Asia & Pacific
Kiribati,1980,5.073,55.894,54742.0,122.3,1774.0,East Asia & Pacific
Kiribati,1981,5.053,56.364,56180.0,121.7,1669.0,East Asia & Pacific
Kiribati,1982,5.015,56.858000000000004,57668.0,120.7,1792.0,East Asia & Pacific
Kiribati,1983,4.967,57.375,59223.0,119.3,1574.0,East Asia & Pacific
Kiribati,1984,4.912,57.908,60871.0,117.4,1651.0,East Asia & Pacific
Kiribati,1985,4.855,58.442,62620.0,114.9,1531.0,East Asia & Pacific
Kiribati,1986,4.7989999999999995,58.958999999999996,64491.0,111.9,1510.0,East Asia & Pacific
Kiribati,1987,4.748,59.443999999999996,66457.0,108.3,1421.0,East Asia & Pacific
Kiribati,1988,4.704,59.89,68416.0,104.3,1633.0,East Asia & Pacific
Kiribati,1989,4.666,60.295,70239.0,100.1,1455.0,East Asia & Pacific
Kiribati,1990,4.632,60.67,71835.0,96.0,1453.0,East Asia & Pacific
Kiribati,1991,4.601,61.03,73163.0,92.2,1365.0,East Asia & Pacific
Kiribati,1992,4.5680000000000005,61.394,74263.0,89.0,1388.0,East Asia & Pacific
Kiribati,1993,4.527,61.775,75227.0,86.2,1418.0,East Asia & Pacific
Kiribati,1994,4.476,62.176,76188.0,83.8,1468.0,East Asia & Pacific
Kiribati,1995,4.412,62.597,77248.0,81.6,1434.0,East Asia & Pacific
Kiribati,1996,4.331,63.028,78431.0,79.4,1500.0,East Asia & Pacific
Kiribati,1997,4.235,63.455,79713.0,77.3,1559.0,East Asia & Pacific
Kiribati,1998,4.126,63.87,81085.0,75.1,1702.0,East Asia & Pacific
Kiribati,1999,4.006,64.266,82524.0,72.8,1676.0,East Asia & Pacific
Kiribati,2000,3.8810000000000002,64.642,84010.0,70.6,1804.0,East Asia & Pacific
